Processes: 305 total, 2 running, 303 sleeping, 1508 threads 
2020/10/06 14:30:01
Load Avg: 2.62, 4.03, 4.61 
CPU usage: 14.10% user, 34.61% sys, 51.28% idle 
SharedLibs: 154M resident, 52M data, 12M linkedit.
MemRegions: 166522 total, 1671M resident, 54M private, 854M shared.
PhysMem: 7826M used (3311M wired), 365M unused.
VM: 1420G vsize, 1993M framework vsize, 63112809(0) swapins, 66284402(0) swapouts.
Networks: packets: 121442898/137G in, 57233235/8970M out.
Disks: 53236517/850G read, 42358067/717G written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM   PURG  CMPRS PGRP  PPID  STATE    BOOSTS      %CPU_ME %CPU_OTHRS UID FAULTS    COW     MSGSENT    MSGRECV    SYSBSD    SYSMACH    CSW       PAGEINS IDLEW     POWER INSTRS CYCLES USER               #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
132    mds              0.3  69:08.03 8     5   629+   38M+   0B    29M    132   1     sleeping *0[1]        1.64777 0.11764    0   35879852+  2614    13890196+   4057965+    125467580+ 15081931+   42170598+  26115   865326+    0.4   3293581   9458729    root               N/A    N/A   N/A   N/A   N/A   N/A  
1      launchd          0.2  37:21.62 3     2   3105+  22M    0B    10M    1     0     sleeping  0[0]        0.00000 0.11949    0   1756178+   56974+  20769472+   5554280+    23401793+  27869582+   9757095+   7275    24992      0.2   1984480   5488902    root               N/A    N/A   N/A   N/A   N/A   N/A  
141    opendirectoryd   0.1  07:07.03 9     8   833+   11M-   0B    7040K  141   1     sleeping *0[1]        0.00000 0.11054    0   3723224    229     3390194+    1229024+    20619254+  4277528+    7216476+   271153  40444      0.1   2456189   6653052    root               N/A    N/A   N/A   N/A   N/A   N/A  
61263  Terminal         0.1  00:21.17 9     4   264    95M-   70M+  8536K  61263 1     sleeping *0[483]      0.00000 0.00000    501 493859+    736     78602+      20029+      68304+     211070+     128399+    4377    1046       0.1   3839922   8438422    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59225  Google Chrome    0.1  08:15:27 37    1   845-   307M-  0B    157M   59225 1     sleeping *0[75650]    0.00000 0.00000    501 92064164   1979697 269689796+  152519274+  399550016+ 1346011979+ 360167343+ 456962  3476094+   0.2   1220688   5420422    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
27030  vpnkit-bridge    0.1  10:37.59 8     0   28     6492K  0B    1852K- 27021 27021 sleeping *0[1]        0.00000 0.00000    501 195718+    126     204         17          46715732+  120         36384703+  1331    692238     0.1   1452384   5413677    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
560    mongod           0.1  32:26.31 32    0   57     17M    0B    11M    560   1     sleeping *0[1]        0.00000 0.00000    501 383716     393     15224053+   7611102+    43577828+  10189985+   32168503+  22975   8829416+   0.2   2137468   3979309    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
124    logd             0.1  08:42.17 4     3   924+   21M+   0B    18M-   124   1     sleeping *0[1]        0.00000 0.00000    0   3933448+   142     3106607+    3207278+    10481079+  4076394+    8582408+   1523804 30893      0.1   2822280   4786764    root               N/A    N/A   N/A   N/A   N/A   N/A  
170    notifyd          0.0  02:19.96 2     1   290+   2652K  0B    1212K  170   1     sleeping *0[1]        0.00000 0.04020    0   109400     80      11397478+   3165850+    6821869+   10271570+   3074131+   396     520        0.0   551997    2744812    root               N/A    N/A   N/A   N/A   N/A   N/A  
53229  Google Chrome He 0.0  29:03.55 21    2   835    440M   0B    351M   59225 59225 sleeping *0[9]        0.00000 0.00000    501 5034939    166061  5231769+    2401162+    6624483+   24543936+   17788901+  3414    3420170+   0.1   1415518   3375886    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59767  cfprefsd         0.0  00:02.20 3     2   245+   1936K+ 8192B 976K   59767 1     sleeping *0[1810+]    0.00000 0.06610    501 12699+     96      16164+      5549+       111824+    28476+      24524+     1       283        0.0   2384148   2786387    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
62214  mdworker_shared  0.0  00:00.18 4     1   50     9356K+ 0B    0B     62214 1     sleeping *0[1]        0.07711 0.00000    501 15612+     191     722+        310+        1547+      1541+       1058+      0       4          0.0   894604    1999638    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
174    cfprefsd         0.0  02:19.20 4     3   465+   2936K+ 80K   1032K  174   1     sleeping *0[118709+]  0.00000 0.05483    0   761291+    94      1185722+    413658+     4974705+   1434538+    1480838+   1041    23623      0.0   516095    883911     root               N/A    N/A   N/A   N/A   N/A   N/A  
113    fseventsd        0.0  21:53.60 10    1   263    7676K  0B    5256K  113   1     sleeping *0[1]        0.00548 0.00000    0   4486591+   120     2126560+    21554       74690635+  10599931+   15361400+  898     1179652+   0.0   502392    1939382    root               N/A    N/A   N/A   N/A   N/A   N/A  
59240  Google Chrome He 0.0  02:40:21 10    1   113    44M    0B    20M    59225 59225 sleeping *0[4]        0.00000 0.00000    501 15943227   214007  77605190+   49797837+   319808995+ 125192198+  129214374+ 72202   2762480    0.0   247243    1176074    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59239  Google Chrome He 0.0  11:09:05 11    1   1665   868M   0B    585M   59225 59225 sleeping *0[37847]    0.00000 0.00000    501 80815257   65567   496718236+  214377014+  243176481+ 799936792+  432468114+ 89718   16586496   0.0   65204     322147     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
620    AdobeCRDaemon    0.0  06:21.51 2     1   34     1180K  0B    620K   620   614   sleeping *0[1]        0.01154 0.00000    501 867376+    114     4147509+    876050+     1666281+   9956696+    4879261+   1045    399571     0.0   951571    1018485    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
634    AdobeCRDaemon    0.0  08:32.04 4     3   55     1736K  0B    1012K  634   631   sleeping *0[507]      0.00656 0.00000    501 882035+    121     4983064+    876546+     7596335+   13287936+   10293358+  1115    795023     0.0   964531    1409185    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
166    hidd             0.0  02:47:39 5     2   248    3880K  0B    1440K  166   1     sleeping *0[1]        0.00000 0.01880    261 5336657+   170     40469670+   32148210+   380002051+ 121565123+  168400333+ 38912   378038     0.0   146154    626622     _hidd              N/A    N/A   N/A   N/A   N/A   N/A  
479    Finder           0.0  29:06.21 6     2   798    182M   0B    173M   479   1     sleeping  0[70938]    0.00000 0.00000    501 12212541+  9542    16382806+   5332949+    17163325+  40041301+   22051800+  110716  40154      0.0   450496    1094836    kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
134    diskarbitrationd 0.0  01:05.97 2     1   203+   1680K  0B    1076K  134   1     sleeping *0[1]        0.00000 0.01665    0   618061+    7686    2571686+    72314       1301342+   6133454+    840772+    991     39         0.0   181256    382057     root               N/A    N/A   N/A   N/A   N/A   N/A  
27029  com.docker.vpnki 0.0  00:46.51 5     0   22     53M    0B    45M    27021 27021 sleeping *0[1]        0.00000 0.00000    501 668137     1462    78          26          2038025+   13293       975166+    456     47434      0.0   210333    736627     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
144    launchservicesd  0.0  06:24.11 4     3   395    9880K  0B    7200K  144   1     sleeping *0[1969082+] 0.00000 0.00794    0   587483     190     13427121+   3762560+    16144848+  10156804+   8910215+   7189    13058      0.0   80225     229352     root               N/A    N/A   N/A   N/A   N/A   N/A  
169    AirPlayXPCHelper 0.0  02:06.27 7     4   151    5028K  0B    2872K  169   1     sleeping *0[1]        0.00000 0.00000    0   270255     232     2230459+    1108971+    3296489+   1389398+    3160964+   8945    443004     0.0   76426     389054     root               N/A    N/A   N/A   N/A   N/A   N/A  
61392  fsnotifier       0.0  00:00.36 3     1   28     572K   0B    368K   61383 61383 sleeping *0[1]        0.00000 0.00544    501 12482+     110     6615+       25          15073+     20818+      5511+      0       0          0.0   107449    333295     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
33349  Google Chrome He 0.0  10:20.50 14    1   154    184M   0B    89M    59225 59225 sleeping *0[7]        0.00000 0.00000    501 9972110    2446    4013640+    2015253+    5127956    14127969+   5194898+   7871    334581     0.0   0         0          kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
356    storagekitd      0.0  04:25.16 8     4   99     4420K  0B    3700K  356   1     sleeping  0[9486]     0.00000 0.00000    0   295389     195     2115157+    223496      9841711+   3651407+    10009925+  5003    515936     0.0   105373    273771     root               N/A    N/A   N/A   N/A   N/A   N/A  
424    lockoutagent     0.0  02:50.77 4     3   59     3384K  0B    2876K  424   1     sleeping *0[1]        0.00000 0.00000    501 63433      168     839471+     3065        7600661+   3336216+    5655509+   506     398876     0.0   8417      33098      kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
150    locationd        0.0  03:42.49 3     1   5712   9920K  0B    4856K  150   1     sleeping  0[45137]    0.00000 0.00000    205 1512618    331     1103786     229867      3976671+   2105403     1983040+   81179   67673      0.0   35664     288499     _locationd         N/A    N/A   N/A   N/A   N/A   N/A  
539    SubmitDiagInfo   0.0  01:09.74 3     1   407    9916K  0B    9420K  539   1     sleeping  0[0]        0.00000 0.00000    0   257486     266     19922       7051        3996607+   39713       397486+    4279    41962      0.0   31295     255749     root               N/A    N/A   N/A   N/A   N/A   N/A  
59800  assistantd       0.0  00:02.32 4     1   240    13M+   0B    11M    59800 1     sleeping  0[12]       0.00000 0.00000    501 42445+     633     4218        1099        34816+     11722       22661+     2803    598+       0.0   8954      85085      kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59779  akd              0.0  00:00.36 3     1   111    8136K  0B    7176K  59779 1     sleeping  0[37]       0.00000 0.00000    501 10241      239     1467        451         8776+      2882        5332+      123     568        0.0   32697     203080     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
60734  appstoreagent    0.0  01:13.72 4     1   208+   19M+   0B    17M    60734 1     sleeping  0[18715]    0.00000 0.00000    501 1509729+   515     345592      100824      692665+    477195      561322+    2246    692+       0.0   44262     171290     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59889  CalendarAgent    0.0  00:01.98 3     1   175    17M    0B    16M    59889 1     sleeping  0[24]       0.00000 0.00000    501 34480      381     2799        734         29372+     10065       14404+     1438    165+       0.0   14177     47389      kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59903  com.apple.geod   0.0  00:01.20 4     2   101    6760K  0B    4856K  59903 1     sleeping  0[614]      0.00000 0.00000    0   15650      241     4384        860         34759+     5179        15522+     281     981+       0.0   31234     160568     root               N/A    N/A   N/A   N/A   N/A   N/A  
59769  sandboxd         0.0  00:00.34 6     5   41     1052K  0B    976K   59769 1     sleeping *0[1]        0.00000 0.00000    0   2001       149     192         44          23137+     440         12372+     10      1733+      0.0   32086     149245     root               N/A    N/A   N/A   N/A   N/A   N/A  
59987  assistant_servic 0.0  00:02.33 3     1   154    13M    0B    11M    59987 1     sleeping  0[12]       0.00000 0.00000    501 30586      553     5230        1062        49499+     9598        21121+     2649    313        0.0   31621     149982     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
60581  mapspushd        0.0  00:00.40 2     1   93     4180K+ 0B    2960K  60581 1     sleeping  0[0]        0.00000 0.00000    501 8262+      253     1643        468         7371+      2958        5083+      95      467+       0.0   8448      31276      kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
59896  remindd          0.0  00:00.61 2     1   121    6788K  0B    5936K  59896 1     sleeping  0[6]        0.00000 0.00000    501 11050      432     698         212         10003+     2021        5945+      1413    505+       0.0   24248     93483      kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
597    postgres         0.0  00:06.51 1     0   8      4692K  0B    4620K  597   572   sleeping *0[1]        0.00000 0.00000    501 4618       66      29          5           164839+    16          205488+    139     75596      0.0   12940     133842     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
408    nsurlsessiond    0.0  24:54.10 4     1   10794  14M    0B    12M    408   1     sleeping  0[12981]    0.00000 0.00000    501 7108451    263     1909439     1043582     64651796+  4273834     21940443+  4364    102006+    0.0   29828     120536     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
472    commerce         0.0  00:29.40 3     1   2607   9192K  0B    7800K  472   1     sleeping  0[1452]     0.00000 0.00000    501 488687     277     62602       18427       538065+    124460      341074+    10195   52352+     0.0   29647     106732     kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
253    mDNSResponderHel 0.0  00:34.24 3     1   35     1304K  0B    1228K  253   1     sleeping *0[1]        0.00000 0.00000    0   27197      121     1666392+    833349+     843337+    836443+     1004091+   554     373806     0.0   15811     99029      root               N/A    N/A   N/A   N/A   N/A   N/A  
59902  com.apple.geod   0.0  00:02.04 3     1   147    6940K  0B    5116K  59902 1     sleeping  0[16]       0.00000 0.00000    501 16631      242     18927       3374        54457+     17256       25303+     295     978        0.0   0         0          kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
277    nsurlsessiond    0.0  00:55.55 2     1   3264   5508K  0B    3920K  277   1     sleeping  0[34706]    0.00000 0.00000    242 616066     259     609828      173071      1003116+   823466      753618+    6349    60543      0.0   30719     119962     _nsurlsessiond     N/A    N/A   N/A   N/A   N/A   N/A  
614    Adobe Desktop Se 0.0  05:35.16 19    1   245    290M   0B    285M   614   1     sleeping *0[12945]    0.00000 0.00000    501 1227103    1217    95542       33327       6997418+   323542      3886264+   36999   875944     0.0   8026      54808      kurmazov           N/A    N/A   N/A   N/A   N/A   N/A  
